":ID",":LABEL","description","rule_reference","date"
"VIOL_1864","Violation","unclassified","",""
"VIOL_1865","Violation","ex_parte","",""
"VIOL_1866","Violation","bias","",""
"VIOL_1867","Violation","bias","MCR 3.708",""
"VIOL_1868","Violation","bias","",""
"VIOL_1869","Violation","bias","",""
"VIOL_1870","Violation","bias","",""
"VIOL_1871","Violation","bias","MCR 3.708",""
"VIOL_1872","Violation","bias","",""
"VIOL_1873","Violation","bias","",""
"VIOL_1874","Violation","bias","",""
"VIOL_1875","Violation","bias","MCR 3.708",""
"VIOL_1876","Violation","bias","",""
"VIOL_1877","Violation","bias","",""
"VIOL_1878","Violation","bias","",""
"VIOL_1879","Violation","bias","MCR 3.708",""
"VIOL_1880","Violation","bias","",""
"VIOL_1881","Violation","bias","",""
"VIOL_1882","Violation","bias","",""
"VIOL_1883","Violation","bias","MCR 3.708",""
"VIOL_1884","Violation","bias","",""
"VIOL_1885","Violation","bias","",""
"VIOL_1886","Violation","bias","",""
"VIOL_1887","Violation","bias","MCR 3.708",""
"VIOL_1888","Violation","bias","",""
"VIOL_1889","Violation","bias","",""
"VIOL_1890","Violation","ex_parte","",""
"VIOL_1891","Violation","bias","",""
"VIOL_1892","Violation","ex_parte","",""
"VIOL_1893","Violation","denial_of_hearing","","2026-01-10"
"VIOL_1894","Violation","ex_parte","",""
"VIOL_1895","Violation","bias","",""
"VIOL_1896","Violation","ex_parte","",""
"VIOL_1897","Violation","denial_of_hearing","","2026-01-10"
"VIOL_1898","Violation","ex_parte","",""
"VIOL_1899","Violation","bias","",""
"VIOL_1900","Violation","ex_parte","",""
"VIOL_1901","Violation","denial_of_hearing","","2026-01-10"
"VIOL_1902","Violation","ex_parte","",""
"VIOL_1903","Violation","bias","",""
"VIOL_1904","Violation","ex_parte","",""
"VIOL_1905","Violation","denial_of_hearing","","2026-01-10"
"VIOL_1906","Violation","bias","",""
"VIOL_1907","Violation","bias","",""
"VIOL_1908","Violation","bias","",""
"VIOL_1909","Violation","bias","",""
"VIOL_1910","Violation","bias","",""
"VIOL_1911","Violation","bias","",""
"VIOL_1912","Violation","bias","",""
"VIOL_1913","Violation","bias","",""
"VIOL_1914","Violation","ex_parte","",""
"VIOL_1915","Violation","ex_parte","","2025-11-26"
"VIOL_1916","Violation","ex_parte","","2025-09-04"
"VIOL_1917","Violation","ex_parte","",""
"VIOL_1918","Violation","bias","",""
"VIOL_1919","Violation","ex_parte","",""
"VIOL_1920","Violation","ex_parte","","2025-11-26"
"VIOL_1921","Violation","ex_parte","","2025-09-04"
"VIOL_1922","Violation","ex_parte","",""
"VIOL_1923","Violation","bias","",""
"VIOL_1924","Violation","ex_parte","",""
"VIOL_1925","Violation","ex_parte","","2025-11-26"
"VIOL_1926","Violation","ex_parte","","2025-09-04"
"VIOL_1927","Violation","ex_parte","",""
"VIOL_1928","Violation","bias","",""
"VIOL_1929","Violation","ex_parte","",""
"VIOL_1930","Violation","ex_parte","","2025-11-26"
"VIOL_1931","Violation","ex_parte","","2025-09-04"
"VIOL_1932","Violation","ex_parte","",""
"VIOL_1933","Violation","bias","",""
"VIOL_1934","Violation","unclassified","",""
"VIOL_1935","Violation","ex_parte","MCR 1.109",""
"VIOL_1936","Violation","ex_parte","","2025-08-08"
"VIOL_1937","Violation","ex_parte","MCR 3.207",""
"VIOL_1938","Violation","ex_parte","","2025-08-08"
"VIOL_1939","Violation","ex_parte","MCR 1.109",""
"VIOL_1940","Violation","ex_parte","","2025-08-08"
"VIOL_1941","Violation","ex_parte","MCR 3.207",""
"VIOL_1942","Violation","ex_parte","","2025-08-08"
"VIOL_1943","Violation","ex_parte","MCR 1.109",""
"VIOL_1944","Violation","ex_parte","","2025-08-08"
"VIOL_1945","Violation","ex_parte","MCR 3.207",""
"VIOL_1946","Violation","ex_parte","","2025-08-08"
"VIOL_1947","Violation","ex_parte","MCR 1.109",""
"VIOL_1948","Violation","ex_parte","","2025-08-08"
"VIOL_1949","Violation","ex_parte","MCR 3.207",""
"VIOL_1950","Violation","ex_parte","","2025-08-08"
"VIOL_1951","Violation","ex_parte","MCR 1.109",""
"VIOL_1952","Violation","ex_parte","","2025-08-08"
"VIOL_1953","Violation","ex_parte","MCR 3.207",""
"VIOL_1954","Violation","ex_parte","","2025-08-08"
"VIOL_1955","Violation","ex_parte","MCR 1.109",""
"VIOL_1956","Violation","ex_parte","","2025-08-08"
"VIOL_1957","Violation","ex_parte","MCR 3.207",""
"VIOL_1958","Violation","ex_parte","","2025-08-08"
"VIOL_1959","Violation","ex_parte","MCR 1.109",""
"VIOL_1960","Violation","ex_parte","","2025-08-08"
"VIOL_1961","Violation","ex_parte","MCR 3.207",""
"VIOL_1962","Violation","ex_parte","","2025-08-08"
"VIOL_1963","Violation","ex_parte","",""
"VIOL_1964","Violation","ex_parte","",""
"VIOL_1965","Violation","ex_parte","",""
"VIOL_1966","Violation","ex_parte","",""
"VIOL_1967","Violation","ex_parte","",""
"VIOL_1968","Violation","ex_parte","",""
"VIOL_1969","Violation","ex_parte","",""
"VIOL_1970","Violation","ex_parte","",""
"VIOL_1971","Violation","ex_parte","",""
"VIOL_1972","Violation","ex_parte","",""
"VIOL_1973","Violation","ex_parte","",""
"VIOL_1974","Violation","ex_parte","",""
"VIOL_1975","Violation","ex_parte","",""
"VIOL_1976","Violation","ex_parte","",""
"VIOL_1977","Violation","ex_parte","",""
"VIOL_1978","Violation","ex_parte","",""
"VIOL_1979","Violation","ex_parte","",""
"VIOL_1980","Violation","ex_parte","",""
"VIOL_1981","Violation","ex_parte","",""
"VIOL_1982","Violation","ex_parte","",""
"VIOL_1983","Violation","ex_parte","",""
"VIOL_1984","Violation","ex_parte","",""
"VIOL_1985","Violation","ex_parte","",""
"VIOL_1986","Violation","ex_parte","",""
"VIOL_1987","Violation","ex_parte","MCR 1.109",""
"VIOL_1988","Violation","ex_parte","","2025-08-08"
"VIOL_1989","Violation","ex_parte","MCR 3.207",""
"VIOL_1990","Violation","ex_parte","","2025-08-08"
"VIOL_1991","Violation","ex_parte","MCR 1.109",""
"VIOL_1992","Violation","ex_parte","","2025-08-08"
"VIOL_1993","Violation","ex_parte","MCR 3.207",""
"VIOL_1994","Violation","ex_parte","","2025-08-08"
"VIOL_1995","Violation","ex_parte","MCR 1.109",""
"VIOL_1996","Violation","ex_parte","","2025-08-08"
"VIOL_1997","Violation","ex_parte","MCR 3.207",""
"VIOL_1998","Violation","ex_parte","","2025-08-08"
"VIOL_1999","Violation","ex_parte","MCR 1.109",""
"VIOL_2000","Violation","ex_parte","","2025-08-08"
"VIOL_2001","Violation","ex_parte","MCR 3.207",""
"VIOL_2002","Violation","ex_parte","","2025-08-08"
"VIOL_2003","Violation","ex_parte","MCR 1.109",""
"VIOL_2004","Violation","ex_parte","","2025-08-08"
"VIOL_2005","Violation","ex_parte","MCR 3.207",""
"VIOL_2006","Violation","ex_parte","","2025-08-08"
"VIOL_2007","Violation","ex_parte","MCR 1.109",""
"VIOL_2008","Violation","ex_parte","","2025-08-08"
"VIOL_2009","Violation","ex_parte","MCR 3.207",""
"VIOL_2010","Violation","ex_parte","","2025-08-08"
"VIOL_2011","Violation","ex_parte","MCR 1.109",""
"VIOL_2012","Violation","ex_parte","","2025-08-08"
"VIOL_2013","Violation","ex_parte","MCR 3.207",""
"VIOL_2014","Violation","ex_parte","","2025-08-08"
"VIOL_2015","Violation","ex_parte","",""
"VIOL_2016","Violation","ex_parte","",""
"VIOL_2017","Violation","ex_parte","",""
"VIOL_2018","Violation","ex_parte","",""
"VIOL_2019","Violation","ex_parte","",""
"VIOL_2020","Violation","ex_parte","",""
"VIOL_2021","Violation","ex_parte","",""
"VIOL_2022","Violation","ex_parte","",""
"VIOL_2023","Violation","ex_parte","","2025-09-09"
"VIOL_2024","Violation","ex_parte","MCR 1.109",""
"VIOL_2025","Violation","ex_parte","","2025-08-08"
"VIOL_2026","Violation","ex_parte","MCR 3.207",""
"VIOL_2027","Violation","ex_parte","","2025-08-08"
"VIOL_2028","Violation","ex_parte","MCR 1.109",""
"VIOL_2029","Violation","ex_parte","","2025-08-08"
"VIOL_2030","Violation","ex_parte","MCR 3.207",""
"VIOL_2031","Violation","ex_parte","","2025-08-08"
"VIOL_2032","Violation","ex_parte","MCR 1.109",""
"VIOL_2033","Violation","ex_parte","","2025-08-08"
"VIOL_2034","Violation","ex_parte","MCR 3.207",""
"VIOL_2035","Violation","ex_parte","","2025-08-08"
"VIOL_2036","Violation","ex_parte","MCR 1.109",""
"VIOL_2037","Violation","ex_parte","","2025-08-08"
"VIOL_2038","Violation","ex_parte","MCR 3.207",""
"VIOL_2039","Violation","ex_parte","","2025-08-08"
"VIOL_2040","Violation","ex_parte","MCR 1.109",""
"VIOL_2041","Violation","ex_parte","","2025-08-08"
"VIOL_2042","Violation","ex_parte","MCR 3.207",""
"VIOL_2043","Violation","ex_parte","","2025-08-08"
"VIOL_2044","Violation","ex_parte","MCR 1.109",""
"VIOL_2045","Violation","ex_parte","","2025-08-08"
"VIOL_2046","Violation","ex_parte","MCR 3.207",""
"VIOL_2047","Violation","ex_parte","","2025-08-08"
"VIOL_2048","Violation","ex_parte","MCR 1.109",""
"VIOL_2049","Violation","ex_parte","","2025-08-08"
"VIOL_2050","Violation","ex_parte","MCR 3.207",""
"VIOL_2051","Violation","ex_parte","","2025-08-08"
"VIOL_2052","Violation","ex_parte","MCR 1.109",""
"VIOL_2053","Violation","ex_parte","","2025-08-08"
"VIOL_2054","Violation","ex_parte","MCR 3.207",""
"VIOL_2055","Violation","ex_parte","","2025-08-08"
"VIOL_2056","Violation","ex_parte","MCR 1.109",""
"VIOL_2057","Violation","ex_parte","","2025-08-08"
"VIOL_2058","Violation","ex_parte","MCR 3.207",""
"VIOL_2059","Violation","ex_parte","","2025-08-08"
"VIOL_2060","Violation","ex_parte","MCR 1.109",""
"VIOL_2061","Violation","ex_parte","","2025-08-08"
"VIOL_2062","Violation","ex_parte","MCR 3.207",""
"VIOL_2063","Violation","ex_parte","","2025-08-08"
"VIOL_2064","Violation","ex_parte","MCR 1.109",""
"VIOL_2065","Violation","ex_parte","","2025-08-08"
"VIOL_2066","Violation","ex_parte","MCR 3.207",""
"VIOL_2067","Violation","ex_parte","","2025-08-08"
"VIOL_2068","Violation","ex_parte","MCR 1.109",""
"VIOL_2069","Violation","ex_parte","","2025-08-08"
"VIOL_2070","Violation","ex_parte","MCR 3.207",""
"VIOL_2071","Violation","ex_parte","","2025-08-08"
"VIOL_2072","Violation","ex_parte","MCR 1.109",""
"VIOL_2073","Violation","ex_parte","","2025-08-08"
"VIOL_2074","Violation","ex_parte","MCR 3.207",""
"VIOL_2075","Violation","ex_parte","","2025-08-08"
"VIOL_2076","Violation","ex_parte","MCR 1.109",""
"VIOL_2077","Violation","ex_parte","","2025-08-08"
"VIOL_2078","Violation","ex_parte","MCR 3.207",""
"VIOL_2079","Violation","ex_parte","","2025-08-08"
"VIOL_2080","Violation","ex_parte","MCR 1.109",""
"VIOL_2081","Violation","ex_parte","","2025-08-08"
"VIOL_2082","Violation","ex_parte","MCR 3.207",""
"VIOL_2083","Violation","ex_parte","","2025-08-08"
"VIOL_2084","Violation","ex_parte","MCR 1.109",""
"VIOL_2085","Violation","ex_parte","","2025-08-08"
"VIOL_2086","Violation","ex_parte","MCR 3.207",""
"VIOL_2087","Violation","ex_parte","","2025-08-08"
"VIOL_2088","Violation","ex_parte","MCR 1.109",""
"VIOL_2089","Violation","ex_parte","","2025-08-08"
"VIOL_2090","Violation","ex_parte","MCR 3.207",""
"VIOL_2091","Violation","ex_parte","","2025-08-08"
"VIOL_2092","Violation","ex_parte","MCR 1.109",""
"VIOL_2093","Violation","ex_parte","","2025-08-08"
"VIOL_2094","Violation","ex_parte","MCR 3.207",""
"VIOL_2095","Violation","ex_parte","","2025-08-08"
"VIOL_2096","Violation","ex_parte","MCR 1.109",""
"VIOL_2097","Violation","ex_parte","","2025-08-08"
"VIOL_2098","Violation","ex_parte","MCR 3.207",""
"VIOL_2099","Violation","ex_parte","","2025-08-08"
"VIOL_2100","Violation","ex_parte","MCR 1.109",""
"VIOL_2101","Violation","ex_parte","","2025-08-08"
"VIOL_2102","Violation","ex_parte","MCR 3.207",""
"VIOL_2103","Violation","ex_parte","","2025-08-08"
"VIOL_2104","Violation","ex_parte","MCR 1.109",""
"VIOL_2105","Violation","ex_parte","","2025-08-08"
"VIOL_2106","Violation","ex_parte","MCR 3.207",""
"VIOL_2107","Violation","ex_parte","","2025-08-08"
"VIOL_2108","Violation","ex_parte","",""
"VIOL_2109","Violation","ex_parte","",""
"VIOL_2110","Violation","ex_parte","",""
"VIOL_2111","Violation","ex_parte","","2025-08-08"
"VIOL_2112","Violation","bias","",""
"VIOL_2113","Violation","ex_parte","","2025-08-08"
"VIOL_2114","Violation","bias","",""
"VIOL_2115","Violation","ex_parte","","2025-08-08"
"VIOL_2116","Violation","bias","",""
"VIOL_2117","Violation","ex_parte","","2025-08-08"
"VIOL_2118","Violation","bias","",""
"VIOL_2119","Violation","ex_parte","","2025-08-08"
"VIOL_2120","Violation","bias","",""
"VIOL_2121","Violation","ex_parte","","2025-08-08"
"VIOL_2122","Violation","bias","",""
"VIOL_2123","Violation","ex_parte","","2025-08-08"
"VIOL_2124","Violation","bias","",""
"VIOL_2125","Violation","ex_parte","","2025-08-08"
"VIOL_2126","Violation","bias","",""
"VIOL_2127","Violation","unclassified","",""
"VIOL_2128","Violation","unclassified","",""
"VIOL_2129","Violation","unclassified","",""
"VIOL_2130","Violation","unclassified","",""
"VIOL_2131","Violation","unclassified","",""
"VIOL_2132","Violation","unclassified","",""
"VIOL_2133","Violation","ex_parte","",""
"VIOL_2134","Violation","ex_parte","","2024-05-05"
"VIOL_2135","Violation","ex_parte","","2025-08-22"
"VIOL_2136","Violation","ex_parte","",""
"VIOL_2137","Violation","ex_parte","","2025-10-29"
"VIOL_2138","Violation","ex_parte","",""
"VIOL_2139","Violation","ex_parte","",""
"VIOL_2140","Violation","bias","",""
"VIOL_2141","Violation","ex_parte","","2025-10-29"
"VIOL_2142","Violation","unclassified","",""
"VIOL_2143","Violation","ex_parte","",""
"VIOL_2144","Violation","ex_parte","","2025-10-29"
"VIOL_2145","Violation","ex_parte","",""
"VIOL_2146","Violation","ex_parte","",""
"VIOL_2147","Violation","bias","",""
"VIOL_2148","Violation","ex_parte","","2025-10-29"
"VIOL_2149","Violation","unclassified","",""
"VIOL_2150","Violation","ex_parte","",""
"VIOL_2151","Violation","ex_parte","","2025-10-29"
"VIOL_2152","Violation","ex_parte","",""
"VIOL_2153","Violation","ex_parte","",""
"VIOL_2154","Violation","bias","",""
"VIOL_2155","Violation","ex_parte","","2025-10-29"
"VIOL_2156","Violation","unclassified","",""
"VIOL_2157","Violation","ex_parte","",""
"VIOL_2158","Violation","ex_parte","","2025-10-29"
"VIOL_2159","Violation","ex_parte","",""
"VIOL_2160","Violation","ex_parte","",""
"VIOL_2161","Violation","bias","",""
"VIOL_2162","Violation","ex_parte","","2025-10-29"
"VIOL_2163","Violation","unclassified","",""
"VIOL_2164","Violation","ex_parte","",""
"VIOL_2165","Violation","ex_parte","","2025-10-29"
"VIOL_2166","Violation","ex_parte","",""
"VIOL_2167","Violation","ex_parte","",""
"VIOL_2168","Violation","bias","",""
"VIOL_2169","Violation","ex_parte","","2025-10-29"
"VIOL_2170","Violation","unclassified","",""
"VIOL_2171","Violation","ex_parte","",""
"VIOL_2172","Violation","ex_parte","","2025-10-29"
"VIOL_2173","Violation","ex_parte","",""
"VIOL_2174","Violation","ex_parte","",""
"VIOL_2175","Violation","bias","",""
"VIOL_2176","Violation","ex_parte","","2025-10-29"
"VIOL_2177","Violation","unclassified","",""
"VIOL_2178","Violation","ex_parte","",""
"VIOL_2179","Violation","ex_parte","","2025-10-29"
"VIOL_2180","Violation","ex_parte","",""
"VIOL_2181","Violation","ex_parte","",""
"VIOL_2182","Violation","bias","",""
"VIOL_2183","Violation","ex_parte","","2025-10-29"
"VIOL_2184","Violation","unclassified","",""
"VIOL_2185","Violation","ex_parte","",""
"VIOL_2186","Violation","ex_parte","","2025-10-29"
"VIOL_2187","Violation","ex_parte","",""
"VIOL_2188","Violation","ex_parte","",""
"VIOL_2189","Violation","bias","",""
"VIOL_2190","Violation","ex_parte","","2025-10-29"
"VIOL_2191","Violation","unclassified","",""
"VIOL_2192","Violation","bias","MCR 9.205",""
"VIOL_2193","Violation","ex_parte","MCR 3.206(B)","2025-08-08"
"VIOL_2194","Violation","bias","",""
"VIOL_2195","Violation","ex_parte","",""
"VIOL_2196","Violation","ex_parte","",""
"VIOL_2197","Violation","bias","MCR 9.205",""
"VIOL_2198","Violation","ex_parte","MCR 3.206(B)","2025-08-08"
"VIOL_2199","Violation","bias","",""
"VIOL_2200","Violation","ex_parte","",""
"VIOL_2201","Violation","ex_parte","",""
"VIOL_2202","Violation","bias","MCR 9.205",""
"VIOL_2203","Violation","ex_parte","MCR 3.206(B)","2025-08-08"
"VIOL_2204","Violation","bias","",""
"VIOL_2205","Violation","ex_parte","",""
"VIOL_2206","Violation","ex_parte","",""
"VIOL_2207","Violation","bias","MCR 9.205",""
"VIOL_2208","Violation","ex_parte","MCR 3.206(B)","2025-08-08"
"VIOL_2209","Violation","bias","",""
"VIOL_2210","Violation","ex_parte","",""
"VIOL_2211","Violation","ex_parte","",""
"VIOL_2212","Violation","ex_parte","MCR 3.207",""
"VIOL_2213","Violation","ex_parte","MCR 2.107",""
"VIOL_2214","Violation","ex_parte","MCR 3.207",""
"VIOL_2215","Violation","ex_parte","MCR 3.207",""
"VIOL_2216","Violation","ex_parte","MCR 2.107",""
"VIOL_2217","Violation","ex_parte","MCR 3.207",""
"VIOL_2218","Violation","ex_parte","MCR 3.207",""
"VIOL_2219","Violation","ex_parte","MCR 2.107",""
"VIOL_2220","Violation","ex_parte","MCR 3.207",""
"VIOL_2221","Violation","ex_parte","MCR 3.207",""
"VIOL_2222","Violation","ex_parte","MCR 2.107",""
"VIOL_2223","Violation","ex_parte","MCR 3.207",""
"VIOL_2224","Violation","ex_parte","MCR 3.207",""
"VIOL_2225","Violation","ex_parte","MCR 2.107",""
"VIOL_2226","Violation","ex_parte","MCR 3.207",""
"VIOL_2227","Violation","ex_parte","MCR 3.207",""
"VIOL_2228","Violation","ex_parte","MCR 2.107",""
"VIOL_2229","Violation","ex_parte","MCR 3.207",""
"VIOL_2230","Violation","ex_parte","MCR 3.310(B)",""
"VIOL_2231","Violation","ex_parte","",""
"VIOL_2232","Violation","ex_parte","",""
"VIOL_2233","Violation","ex_parte","",""
"VIOL_2234","Violation","ex_parte","",""
"VIOL_2235","Violation","ex_parte","",""
"VIOL_2236","Violation","ex_parte","",""
"VIOL_2237","Violation","ex_parte","",""
"VIOL_2238","Violation","ex_parte","",""
"VIOL_2239","Violation","ex_parte","",""
"VIOL_2240","Violation","ex_parte","",""
"VIOL_2241","Violation","ex_parte","",""
"VIOL_2242","Violation","ex_parte","",""
"VIOL_2243","Violation","ex_parte","",""
"VIOL_2244","Violation","ex_parte","",""
"VIOL_2245","Violation","ex_parte","",""
"VIOL_2246","Violation","ex_parte","",""
"VIOL_2247","Violation","ex_parte","",""
"VIOL_2248","Violation","ex_parte","",""
"VIOL_2249","Violation","ex_parte","",""
"VIOL_2250","Violation","ex_parte","",""
"VIOL_2251","Violation","ex_parte","",""
"VIOL_2252","Violation","ex_parte","",""
"VIOL_2253","Violation","ex_parte","",""
"VIOL_2254","Violation","ex_parte","",""
"VIOL_2255","Violation","ex_parte","","2025-08-08"
"VIOL_2256","Violation","ex_parte","",""
"VIOL_2257","Violation","ex_parte","",""
"VIOL_2258","Violation","ex_parte","",""
"VIOL_2259","Violation","ex_parte","",""
"VIOL_2260","Violation","ex_parte","",""
"VIOL_2261","Violation","ex_parte","",""
"VIOL_2262","Violation","ex_parte","",""
"VIOL_2263","Violation","ex_parte","","2025-08-08"
"VIOL_2264","Violation","ex_parte","",""
"VIOL_2265","Violation","ex_parte","",""
"VIOL_2266","Violation","bias","MCR 2.602(B)",""
"VIOL_2267","Violation","bias","MCR 2.602(B)",""
"VIOL_2268","Violation","bias","",""
"VIOL_2269","Violation","bias","MCR 2.602(B)",""
"VIOL_2270","Violation","bias","MCR 2.602(B)",""
"VIOL_2271","Violation","bias","",""
"VIOL_2272","Violation","bias","MCR 2.602(B)",""
"VIOL_2273","Violation","bias","MCR 2.602(B)",""
"VIOL_2274","Violation","bias","",""
"VIOL_2275","Violation","bias","MCR 2.602(B)",""
"VIOL_2276","Violation","bias","MCR 2.602(B)",""
"VIOL_2277","Violation","bias","",""
"VIOL_2278","Violation","bias","MCR 2.602(B)",""
"VIOL_2279","Violation","bias","MCR 2.602(B)",""
"VIOL_2280","Violation","bias","",""
"VIOL_2281","Violation","ex_parte","",""
"VIOL_2282","Violation","ex_parte","",""
"VIOL_2283","Violation","ex_parte","",""
"VIOL_2284","Violation","due_process","","2025-04-18"
"VIOL_2285","Violation","due_process","","2025-04-18"
"VIOL_2286","Violation","ex_parte","",""
