Filename,Full Path,Size (bytes),Size (MB),Pages,Document Type,Modified Date,Text Preview (first 100 chars)
NoReply_20250827_143510_0008.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143510_0008.pdf,79257,0.08,1,Unknown,2025-08-28 14:42:22,26. REMEDIES  NOT  EXCLUSIVE   Each of  the rights  provided  in this Lease shall be cumulative. 27.
NoReply_20250827_143510_0009.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143510_0009.pdf,99977,0.10,1,Unknown,2025-08-28 14:42:22,"1. Tf, at any time, TENANT  receives a bona fide written  offer  fi'om  any party  to purchase  the"
NoReply_20250827_143510_0010.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143510_0010.pdf,89693,0.09,1,Unknown,2025-08-28 14:42:22,"that  TENANT  will  renew  the lease,  sign  a new  lease, vacate  the PREMISES  at the expiration"
NoReply_20250827_143510_0011.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143510_0011.pdf,85923,0.08,1,Unknown,2025-08-28 14:42:22,41. EARLY  TERMINATION  OF LEASE   The TENANT  may teri'ninate  this Lease by a 60 day prior written
NoReply_20250827_143510_0012.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143510_0012.pdf,17526,0.02,1,Unknown,2025-08-28 14:42:22,TEN  ANT(S) LANDLORD of  Tenant Date Shady  Oaks 3-gg-p'! Date Signature  of  Tenant Date (rev.  12/
NoReply_20250827_143559_0001.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0001.pdf,57719,0.06,1,Complaint,2025-08-28 14:42:02,"ST  ATE  OF LilCH[GAN IN THE  60""'  DISTRICT  COURT SHADY  OAKS  MHP,  LLC File  No.  25061626LT V."
NoReply_20250827_143559_0002.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0002.pdf,20345,0.02,1,Complaint,2025-08-28 14:42:02,"WHEREFORE,   Plaintiff,  Shady  Oaks  MHP,  LLC,  respectfully  reqciests  that  this Honorable  Cou"
NoReply_20250827_143559_0003.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0003.pdf,45550,0.04,1,Complaint,2025-08-28 14:42:02,"ST ATE  OF MICHiGAN IN THE  60'h DtSTRJCT  COURT SHADY  OAKS  MHP,  LLC File No. 25061626LT V. Plain"
NoReply_20250827_143559_0004.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0004.pdf,42301,0.04,1,Judgment,2025-08-28 14:42:02,"Pigors  references  MCR 4.201(F)  in  support of his i'notion, however that court rule references  t"
NoReply_20250827_143559_0005.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0005.pdf,135389,0.13,1,Complaint,2025-08-28 14:42:02,fails  to provide  any valid  reason  for  the Affirmative  Defenses  to be ktrickei'i.  In all prac
NoReply_20250827_143559_0006.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0006.pdf,73252,0.07,1,Complaint,2025-08-28 14:42:02,"ST  ATE  OF MICHiGAN IN THE  60""'  DISTRiCT  COURT ANDREW  PIGORS File  No.  25 l 86592GC Plaintiff/"
NoReply_20250827_143559_0007.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0007.pdf,55820,0.05,1,Complaint,2025-08-28 14:42:02,r ST  ATE  OF  MICHIGAN IN  THE  60t}i  D{STRICT  CO'URT ANDREW  PIGORS PlaintiFf/Counter  Defendant
NoReply_20250827_143559_0008.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0008.pdf,42807,0.04,1,Complaint,2025-08-28 14:42:02,"ST  ATE  OF MICHIGAN IN THE  60""' DTSTRTCT  COURT ANDREW  P.IGORS File  No.  25186592GC P)aintiff/Co"
NoReply_20250827_143559_0009.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0009.pdf,36386,0.03,1,Complaint,2025-08-28 14:42:02,1.  Sliady  Oaks  denies  the allegations  contained  in Paragraph  of  Plaintif'f's  Motion  for  t
NoReply_20250827_143559_0010.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0010.pdf,41866,0.04,1,Complaint,2025-08-28 14:42:02,"Case  Details Additional  Resources "" Case  ID 2025-000000050C)-CZ Case  Entitlement HOA MI RETAIL"
NoReply_20250827_143559_0011.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0011.pdf,41623,0.04,1,Unknown,2025-08-28 14:42:02,Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date Party  Na
NoReply_20250827_143559_0012.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0012.pdf,42348,0.04,1,Unknown,2025-08-28 14:42:02,"Service  Date Disposition Disposition  Date Party  Name :7ia':i""'J)'igJt""J'="".'ii'i'iH'.-"",ll(: Atto"
NoReply_20250827_143559_0013.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0013.pdf,44567,0.04,1,Unknown,2025-08-28 14:42:02,"Party  Name il't-'l'l'.-i(:.""sjii,i'p.l,,12.1')l'lp Attorney  Name Alternate  Name(s) Answer  Date S"
NoReply_20250827_143559_0014.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0014.pdf,39299,0.04,1,Unknown,2025-08-28 14:42:02,Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date Party  Na
NoReply_20250827_143559_0015.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_143559_0015.pdf,20263,0.02,1,Complaint,2025-08-28 14:42:02,Event Date 02/04/2025 Description SUMMONS  AND  COMPLAINT Party/Count P! Comment Event No./Clerk 1 -
NoReply_20250827_165137_0001.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_165137_0001.pdf,38062,0.04,1,Ex Parte/Temporary,2025-08-28 14:34:18,RECEIVED   8/8/2025 FILED   8/8/2025 14th   CIRCUIT   COURT MUSKEGON  COUNTY ST ATE OF MICHIGAN IN T
NoReply_20250827_165137_0002.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_165137_0002.pdf,52463,0.05,1,Court Order,2025-08-28 14:34:18,Other: / W15 Denied The  court  is not  satisfied  by  specific  facts  set forth  in the  verified
NoReply_20250827_165137_0003.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_165137_0003.pdf,560381,0.53,1,Unknown,2025-08-28 14:34:18,STATE   OF   MICHIGAN 58TH   JUDICIAL   DISTRICT NOTICE   TO   APPEAR I Case  No:   HU25009128   ST
NoReply_20250827_165137_0004.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_165137_0004.pdf,36220,0.03,1,Complaint,2025-08-28 14:34:18,"ST  ATE  OF  MICHIGAN IN  THE  l  4th  CIRCUIT  COURT MUSKEGON  COUNTY ANDREW  J. PIGORS Plaintiff,"
NoReply_20250827_165137_0005.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_165137_0005.pdf,103994,0.10,1,Judgment,2025-08-28 14:34:20,"Law  Offices  of  Aaron  D. Cox,  PLLC Dated:  August  12, 2025 /S/ Jeremy  B. Brown By:  Jeremy  B."
NoReply_20250827_165137_0006.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_165137_0006.pdf,36181,0.03,1,Complaint,2025-08-28 14:34:20,"ST  ATE  OF  MICHIGAN IN  THE  14th  CIRCUIT  COURT MUSKEGON  COUNTY ANDREW  J. PIGORS Plaintiff, V."
NoReply_20250827_165137_0007.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_165137_0007.pdf,23220,0.02,1,Court Order,2025-08-28 14:34:20,"IT  IS HEREBY  ORDERED  that  for  those  reasons  set forth  in Defendants'  Motion  and Brief,  an"
NoReply_20250827_165137_0006 (1).pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\SHADYOAKS_GOOGLEDRIVE2_extracted\NoReply_20250827_165137_0006 (1).pdf,36181,0.03,1,Complaint,2026-01-16 11:41:06,"ST  ATE  OF  MICHIGAN IN  THE  14th  CIRCUIT  COURT MUSKEGON  COUNTY ANDREW  J. PIGORS Plaintiff, V."
NoReply_20250703_121903_0001.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\Library_Scans\scannedimagefromhackleypubliclibrary (9)\NoReply_20250703_121903_0001.pdf,37872,0.04,1,Complaint,2025-07-06 22:36:40,"Court  address 990 Terrace St., Suite 100 Muskegon,  Ml 49442-3377 Court  telephone  no. (23])  724-"
NoReply_20250703_121903_0002.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\Library_Scans\scannedimagefromhackleypubliclibrary (9)\NoReply_20250703_121903_0002.pdf,37483,0.04,1,Complaint,2025-07-06 22:36:40,"""H""(j%a Court  address 990 Terrace  st., Suite  100 Muskegon,  Ml  49442-3377 Court  telephone  no."
NoReply_20250703_121903_0003.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\Library_Scans\scannedimagefromhackleypubliclibrary (9)\NoReply_20250703_121903_0003.pdf,36770,0.04,1,Complaint,2025-07-06 22:36:40,"Court  address 990  Terrace  st., Suite  100  Muskegon,  Ml  49442-3377 Court  telephone  no. (231)"
NoReply_20241026_110612.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\NoReply_Exports\NoReply_20241026_110612.pdf,6730586,6.42,61,Unknown,2024-10-26 11:06:48,
NoReply_20241026_110712.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\NoReply_Exports\NoReply_20241026_110712.pdf,10154427,9.68,77,Unknown,2024-10-26 11:07:58,
NoReply_20241026_111342.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\NoReply_Exports\NoReply_20241026_111342.pdf,1657639,1.58,13,Unknown,2024-10-26 11:13:50,
NoReply_20241026_111519.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\NoReply_Exports\NoReply_20241026_111519.pdf,5204373,4.96,40,Unknown,2024-10-26 11:15:42,
NoReply_20241026_111809.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\NoReply_Exports\NoReply_20241026_111809.pdf,16955682,16.17,64,Unknown,2024-10-26 11:18:44,
NoReply_20241026_112302.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\NoReply_Exports\NoReply_20241026_112302.pdf,5339206,5.09,16,Unknown,2024-10-26 11:23:12,
NoReply_20241026_112736.pdf,C:\Users\andre\LitigationOS\03_EVIDENCE\NoReply_Exports\NoReply_20241026_112736.pdf,4576297,4.36,100,Unknown,2024-10-26 11:28:32,
NOREPLYMerged_20260205_2208.pdf,C:\Users\andre\LitigationOS\07_PDF\NOREPLYMerged_20260205_2208.pdf,2838013,2.71,26,Ex Parte/Temporary,2026-02-06 08:39:40,"STATE   OF   MICHIGAN IN THE CIRCUIT  COURT  FOR THE  COUNTY  OF MUSKEGON ANDREW  J. PIGORS, Plainti"
NoReply_20241022_181907_20250107182540_1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20241022_181907_20250107182540_1.pdf,419847,0.40,13,Unknown,2025-01-07 13:25:42,
NoReply_20241023_152243-2_20250107182536_1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20241023_152243-2_20250107182536_1.pdf,579772,0.55,18,Motion,2025-01-07 13:25:38,Pigors v Watson STATE OF MICHIGAN IN THE 14TH CIRCUIT COURT FOR THE COUNTY OF MUSKEGON ANDREW PIGORS
NoReply_20241023_152243_20250107182534_20250107182540.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20241023_152243_20250107182534_20250107182540.pdf,247104,0.24,1,Unknown,2025-07-22 11:34:04,
NoReply_20241026_110311.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20241026_110311.pdf,944724,0.90,5,Unknown,2024-10-26 11:03:16,
NoReply_20241026_112614.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20241026_112614.pdf,2137228,2.04,65,Unknown,2026-02-23 21:09:25.558291,
NoReply_20241127_142412.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20241127_142412.pdf,2433322,2.32,20,Unknown,2025-01-06 14:50:06,
NoReply_20250104_113147_9faf2216.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250104_113147_9faf2216.pdf,15077281,14.38,54,Motion,2026-03-01 12:35:53.701243,RECEIVED  12/9/2024 FTID  12/9/2024 14th   CIRCUIT   COURT MUSKEGON   .COUNTY STATE   OF  MICHIGAN I
NoReply_20250115_165552_1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250115_165552_1.pdf,23405780,22.32,N/A,Unknown,2025-01-27 13:24:02,
NoReply_20250613_145501_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0001.pdf,1350713,1.29,1,Complaint,2025-06-29 19:23:04,"Original - Court  1st copy - Defendant  Approved, SCAO  2nd copy - Plaintiff  3rd copy - Return"
NoReply_20250613_145501_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0002.pdf,714436,0.68,1,Complaint,2025-06-29 19:23:04,STATE OF MICHIGAN  CASE NO. and JUDGE  4  JUDICIAL DISTRICT  COMPLAINT  [Ut  JUDICIAL CIRC  Page
NoReply_20250613_145501_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0003.pdf,916058,0.87,1,Complaint,2025-06-29 19:23:04,"Note to Plaintiff: The summons fs tnvalid unless  served on or before its expiration date,  S"
NoReply_20250613_145501_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0004.pdf,568800,0.54,1,Complaint,2025-06-29 19:23:04,"STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON  ANDREW J. PIGORS,"
NoReply_20250613_145501_0005.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0005.pdf,1155141,1.10,1,Unknown,2025-06-29 19:23:04,JIS Code: OSF                 STATE OF MICHIGAN  CASE NUMBER and JUDGE  fer  JUDICIAL DISTRICT  [Y
NoReply_20250613_145501_0006.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0006.pdf,395981,0.38,1,Unknown,2025-06-29 19:23:04,Fee Waiver Request  (9/23)  Case Number  Page 2 of 2  CLERK WAIVER  1.Payment of filing fees is w
NoReply_20250613_145501_0007.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0007.pdf,701577,0.67,1,Complaint,2025-06-29 19:23:04,"STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON  ANDREW J. PIGORS,"
NoReply_20250613_145501_0008.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0008.pdf,258589,0.25,1,Complaint,2025-06-29 19:23:04,4. Constitutional Grounds: This request is also grounded in the right to due process and  access to
NoReply_20250613_145501_0009.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0009.pdf,483704,0.46,1,Complaint,2025-06-29 19:23:04,"STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON  ANDREW J. PIGORS,"
NoReply_20250613_145501_0010.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0010.pdf,300277,0.29,1,Complaint,2025-06-29 19:23:04,Plaintiff respectfully requests that the Court and Clerk’s Office accept the volume as  procedurally
NoReply_20250613_145501_0011.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0011.pdf,609014,0.58,1,Complaint,2025-06-29 19:23:04,STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON     ANDREW J. PIGO
NoReply_20250613_145501_0012.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0012.pdf,637397,0.61,1,Complaint,2025-06-29 19:23:04,"¢  MCL 125.2301 et seq. (mobile home licensing)  e  Michigan Constitution, Article I, §§ 2, 17 (equa"
NoReply_20250613_145501_0013.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0013.pdf,700505,0.67,1,Complaint,2025-06-29 19:23:04,il. FACTUAL ALLEGATIONS  8.  Plaintiff lawfully leased a mobile home site from Defendants at a base
NoReply_20250613_145501_0014.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0014.pdf,566054,0.54,1,Complaint,2025-06-29 19:23:04,"18. Defendants failed to maintain habitable conditions (e.g., sewage, potable water) while  continui"
NoReply_20250613_145501_0015.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0015.pdf,514237,0.49,1,Complaint,2025-06-29 19:23:04,"25. Defendants damaged, discarded, or wrongfully withheld Plaintiffs personal property  during unlaw"
NoReply_20250613_145501_0016.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0016.pdf,325461,0.31,1,Complaint,2025-06-29 19:23:04,J. Permit amendment of this complaint under MCR 2.118(C) as additional facts become  available;  Kk.
NoReply_20250613_145501_0017.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0017.pdf,697001,0.66,1,Complaint,2025-06-29 19:23:04,STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON     ANDREW J. PIGO
NoReply_20250613_145501_0018.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0018.pdf,708431,0.68,1,Unknown,2025-06-29 19:23:04,"10.  11.  12,  o  Listed false debts under a defunct corporate name (“Shady Oaks Park MHP  LLC”), no"
NoReply_20250613_145501_0019.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0019.pdf,335417,0.32,1,Complaint,2025-06-29 19:23:04,VERIFICATION AND SIGNATURE  I declare under the laws of the State of Michigan that the foregoing is
NoReply_20250613_145501_0020.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0020.pdf,534806,0.51,1,Complaint,2025-06-29 19:23:04,STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON                 AN
NoReply_20250613_145501_0021.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0021.pdf,44419,0.04,1,Unknown,2025-06-27 16:00:06,
NoReply_20250613_145501_0022.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0022.pdf,351348,0.34,1,Complaint,2025-06-29 19:35:06,E. Plaintiffs access to utility services and occupancy of Lot 17 shall be preserved and  maintained
NoReply_20250613_145501_0023.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0023.pdf,403612,0.38,1,Ex Parte/Temporary,2025-06-29 19:35:06,STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON     ANDREW J. PIGO
NoReply_20250613_145501_0024.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0024.pdf,511086,0.49,1,Complaint,2025-06-29 19:35:06,"- Plaintiff will serve full notice to Defendants immediately upon entry of emergency relief, and  fi"
NoReply_20250613_145501_0025.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0025.pdf,602619,0.57,1,Complaint,2025-06-29 19:35:06,"I, LEGAL STANDARD — MCR 3.310(B) & EQUITABLE TEST  This request meets the standards set forth in MCR"
NoReply_20250613_145501_0026.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0026.pdf,430739,0.41,1,Complaint,2025-06-29 19:35:06,D. Preserve the status quo pending a full hearing on a Motion for Preliminary Injunction under  MCR
NoReply_20250613_145501_0027.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0027.pdf,601544,0.57,1,Complaint,2025-06-29 19:35:06,STATE OF MICHIGAN  |  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON     MOTION FOR
NoReply_20250613_145501_0028.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0028.pdf,695004,0.66,1,Complaint,2025-06-29 19:35:06,"4,  Plaintiff is the lawful owner and full-time resident of a manufactured home located at Lot  1"
NoReply_20250613_145501_0029.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0029.pdf,483635,0.46,1,Complaint,2025-06-29 19:35:06,"¢  The public interest demands enforcement of landlord licensure, protection of vulnerable  tenants,"
NoReply_20250613_145501_0030.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0030.pdf,568267,0.54,1,Ex Parte/Temporary,2025-06-29 19:35:06,STATE OF MICHIGAN  IN THE 14TH JUDICIAL CIRCUIT COURT  FOR THE COUNTY OF MUSKEGON     VERIFIED AFFID
NoReply_20250613_145501_0031.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0031.pdf,630240,0.60,1,Unknown,2025-06-29 19:35:06,This request also satisfies the equitable injunction test under Detroit Fire Fighters Ass’n v. City
NoReply_20250613_145501_0032.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0032.pdf,41073,0.04,1,Unknown,2025-06-27 16:00:06,
NoReply_20250613_145501_0033.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0033.pdf,31905,0.03,1,Unknown,2025-06-27 16:00:06,
NoReply_20250613_145501_0034.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0034.pdf,40961,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0035.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0035.pdf,47279,0.05,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0036.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0036.pdf,43293,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0037.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0037.pdf,19969,0.02,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0038.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0038.pdf,40675,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0039.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0039.pdf,43999,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0040.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0040.pdf,37763,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0041.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0041.pdf,24237,0.02,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0042.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0042.pdf,33931,0.03,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0043.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0043.pdf,14715,0.01,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0044.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0044.pdf,37455,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0045.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0045.pdf,42125,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0046.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0046.pdf,39277,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0047.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0047.pdf,11855,0.01,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0048.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0048.pdf,41475,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0049.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0049.pdf,47087,0.04,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0050.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0050.pdf,107301,0.10,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0051.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0051.pdf,92507,0.09,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0052.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0052.pdf,74327,0.07,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0053.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0053.pdf,84501,0.08,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_145501_0054.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_145501_0054.pdf,126417,0.12,1,Unknown,2025-06-27 16:00:08,
NoReply_20250613_161251.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250613_161251.pdf,1318279,1.26,22,Unknown,2025-07-04 13:18:24,
